subscription_id,idempotency_key,owner_student_id,plan_type,plan_name,classes_per_month,classes_remaining,amount_ils,billing_frequency,status,created_at,updated_at
12053,user_subscription_details::12053,5413,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-01 09:29:42+05:30,2025-09-01 09:29:00+05:30
12054,user_subscription_details::12054,5414,solo,Monthly,48,6,0.00,monthly,cancelled,2025-08-01 09:43:51+05:30,2025-09-01 09:43:00+05:30
12055,user_subscription_details::12055,5415,solo,Monthly,32,5,0.00,monthly,cancelled,2025-08-01 09:44:21+05:30,2025-09-01 09:44:00+05:30
12056,user_subscription_details::12056,5416,solo,Monthly,32,5,0.00,monthly,cancelled,2025-08-01 09:44:36+05:30,2025-09-01 09:44:00+05:30
12057,user_subscription_details::12057,5422,solo,Monthly,48,0,0.00,monthly,cancelled,2025-08-01 11:29:30+05:30,2025-09-01 11:30:00+05:30
12058,user_subscription_details::12058,3885,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:02+05:30,2025-09-02 00:01:00+05:30
12059,user_subscription_details::12059,3886,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-08-02 00:00:04+05:30,2025-09-02 00:01:00+05:30
12060,user_subscription_details::12060,3888,solo,Monthly_40,16,2,0.00,monthly,cancelled,2025-08-02 00:00:05+05:30,2025-09-02 00:00:00+05:30
12061,user_subscription_details::12061,3671,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-02 00:00:06+05:30,2025-10-03 00:00:01+05:30
12062,user_subscription_details::12062,2774,solo,Monthly_40,16,4,0.00,monthly,cancelled,2025-08-02 00:00:07+05:30,2025-10-02 00:00:01+05:30
12063,user_subscription_details::12063,2773,solo,Monthly_40,16,1,0.00,monthly,cancelled,2025-08-02 00:00:08+05:30,2025-10-02 00:00:01+05:30
12064,user_subscription_details::12064,4265,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:09+05:30,2025-09-02 00:01:00+05:30
12065,user_subscription_details::12065,4097,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-08-02 00:00:10+05:30,2025-09-02 00:01:00+05:30
12066,user_subscription_details::12066,3222,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-02 00:00:11+05:30,2025-09-02 00:01:00+05:30
12067,user_subscription_details::12067,3840,solo,Monthly,16,4,0.00,monthly,cancelled,2025-08-02 00:00:12+05:30,2025-09-02 00:01:01+05:30
12068,user_subscription_details::12068,3887,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-08-02 00:00:12+05:30,2025-09-02 00:01:01+05:30
12069,user_subscription_details::12069,4270,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:13+05:30,2025-08-13 08:15:36+05:30
12070,user_subscription_details::12070,2974,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:14+05:30,2025-09-02 00:01:01+05:30
12071,user_subscription_details::12071,2988,solo,Monthly,64,16,0.00,monthly,cancelled,2025-08-02 00:00:15+05:30,2025-09-02 00:01:01+05:30
12072,user_subscription_details::12072,2736,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-02 00:00:15+05:30,2025-09-02 00:01:01+05:30
12073,user_subscription_details::12073,2272,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-02 00:00:16+05:30,2025-09-02 00:00:00+05:30
12074,user_subscription_details::12074,1206,solo,Monthly_40,80,20,0.00,monthly,cancelled,2025-08-02 00:00:17+05:30,2025-09-02 00:01:01+05:30
12075,user_subscription_details::12075,2273,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:17+05:30,2025-09-02 00:00:00+05:30
12076,user_subscription_details::12076,2342,solo,Monthly_55,32,1,0.00,monthly,cancelled,2025-08-02 00:00:18+05:30,2025-09-02 00:01:01+05:30
12077,user_subscription_details::12077,3786,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-02 00:00:19+05:30,2025-09-02 00:01:01+05:30
12078,user_subscription_details::12078,3806,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-02 00:00:20+05:30,2025-09-02 00:00:00+05:30
12079,user_subscription_details::12079,3895,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:21+05:30,2025-09-02 00:00:00+05:30
12080,user_subscription_details::12080,3212,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:22+05:30,2025-09-02 00:01:01+05:30
12081,user_subscription_details::12081,2962,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-02 00:00:23+05:30,2025-09-02 00:01:01+05:30
12082,user_subscription_details::12082,1673,solo,Monthly,16,4,0.00,monthly,cancelled,2025-08-02 00:00:24+05:30,2025-09-02 00:01:01+05:30
12083,user_subscription_details::12083,3904,solo,Monthly,16,4,0.00,monthly,cancelled,2025-08-02 00:00:24+05:30,2025-09-02 00:01:01+05:30
12084,user_subscription_details::12084,4095,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-02 00:00:24+05:30,2025-09-02 00:01:01+05:30
12085,user_subscription_details::12085,4099,solo,Monthly,32,9,0.00,monthly,cancelled,2025-08-02 00:00:25+05:30,2025-09-02 00:01:01+05:30
12086,user_subscription_details::12086,4101,solo,Monthly,48,12,0.00,monthly,cancelled,2025-08-02 00:00:26+05:30,2025-09-02 00:01:01+05:30
12087,user_subscription_details::12087,4285,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-02 00:00:26+05:30,2025-09-02 00:01:01+05:30
12088,user_subscription_details::12088,4288,solo,Monthly,32,7,0.00,monthly,cancelled,2025-08-02 00:00:27+05:30,2025-09-02 00:01:02+05:30
12089,user_subscription_details::12089,4291,solo,Monthly_55,16,4,0.00,monthly,cancelled,2025-08-02 00:00:27+05:30,2025-09-02 00:01:02+05:30
12090,user_subscription_details::12090,4294,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-02 00:00:27+05:30,2025-09-02 00:01:02+05:30
12091,user_subscription_details::12091,4735,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-02 00:00:27+05:30,2025-09-02 00:00:01+05:30
12092,user_subscription_details::12092,4736,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-02 00:00:28+05:30,2025-09-02 00:00:01+05:30
12093,user_subscription_details::12093,4737,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-02 00:00:29+05:30,2025-09-02 00:01:02+05:30
12094,user_subscription_details::12094,5037,solo,Monthly,48,2,0.00,monthly,cancelled,2025-08-02 00:00:30+05:30,2025-08-05 15:31:00+05:30
12095,user_subscription_details::12095,5038,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-02 00:00:31+05:30,2025-09-02 00:01:02+05:30
12096,user_subscription_details::12096,5042,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-02 00:00:32+05:30,2025-09-02 00:01:02+05:30
12097,user_subscription_details::12097,5043,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-02 00:00:34+05:30,2025-09-02 00:01:02+05:30
12098,user_subscription_details::12098,5045,solo,Monthly,32,3,0.00,monthly,cancelled,2025-08-02 00:00:35+05:30,2025-10-03 00:00:01+05:30
12099,user_subscription_details::12099,5046,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-02 00:00:36+05:30,2026-01-16 08:08:09+05:30
12100,user_subscription_details::12100,5048,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-02 00:00:37+05:30,2025-09-02 00:00:01+05:30
12101,user_subscription_details::12101,5049,solo,Monthly,32,13,0.00,monthly,cancelled,2025-08-02 00:00:39+05:30,2025-09-02 00:01:02+05:30
12102,user_subscription_details::12102,4749,solo,Monthly,32,4,0.00,monthly,cancelled,2025-08-02 00:00:40+05:30,2025-09-02 00:01:02+05:30
12103,user_subscription_details::12103,3896,solo,Monthly_55,32,0,0.00,monthly,cancelled,2025-08-03 00:00:03+05:30,2025-08-03 11:40:26+05:30
12104,user_subscription_details::12104,3483,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 00:00:04+05:30,2025-09-03 00:01:00+05:30
12105,user_subscription_details::12105,2387,solo,Monthly_40,32,2,0.00,monthly,cancelled,2025-08-03 00:00:06+05:30,2026-01-28 11:58:39+05:30
12106,user_subscription_details::12106,4094,solo,Monthly_40,48,1,0.00,monthly,cancelled,2025-08-03 00:00:07+05:30,2025-09-03 00:01:00+05:30
12107,user_subscription_details::12107,2561,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:09+05:30,2025-09-16 15:54:45+05:30
12108,user_subscription_details::12108,1912,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-03 00:00:09+05:30,2025-09-03 00:01:00+05:30
12109,user_subscription_details::12109,1911,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-03 00:00:10+05:30,2025-09-03 00:01:00+05:30
12110,user_subscription_details::12110,3348,solo,Monthly,16,5,0.00,monthly,cancelled,2025-08-03 00:00:11+05:30,2025-09-03 00:01:00+05:30
12111,user_subscription_details::12111,2973,solo,Monthly,16,3,0.00,monthly,cancelled,2025-08-03 00:00:12+05:30,2025-09-03 00:01:00+05:30
12112,user_subscription_details::12112,1441,solo,Monthly,80,20,0.00,monthly,cancelled,2025-08-03 00:00:13+05:30,2025-09-03 00:01:00+05:30
12113,user_subscription_details::12113,2523,solo,Monthly_40,32,14,0.00,monthly,cancelled,2025-08-03 00:00:13+05:30,2025-09-03 00:01:00+05:30
12114,user_subscription_details::12114,2197,solo,Monthly_55,32,8,0.00,monthly,cancelled,2025-08-03 00:00:14+05:30,2025-09-03 00:01:00+05:30
12115,user_subscription_details::12115,3519,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:14+05:30,2025-09-03 00:01:00+05:30
12116,user_subscription_details::12116,3518,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:15+05:30,2025-09-03 00:01:01+05:30
12117,user_subscription_details::12117,3527,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:16+05:30,2025-09-03 00:01:01+05:30
12118,user_subscription_details::12118,4299,solo,Monthly,48,12,0.00,monthly,pending,2025-08-03 00:00:18+05:30,2025-08-29 07:17:54+05:30
12119,user_subscription_details::12119,4300,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 00:00:18+05:30,2025-09-03 00:01:01+05:30
12120,user_subscription_details::12120,4301,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-03 00:00:19+05:30,2025-09-03 00:01:01+05:30
12121,user_subscription_details::12121,1930,solo,Monthly,32,7,0.00,monthly,cancelled,2025-08-03 00:00:19+05:30,2025-09-03 00:01:01+05:30
12122,user_subscription_details::12122,4304,solo,Monthly,32,24,0.00,monthly,cancelled,2025-08-03 00:00:19+05:30,2025-09-03 00:01:01+05:30
12123,user_subscription_details::12123,4741,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:20+05:30,2025-09-03 00:00:00+05:30
12124,user_subscription_details::12124,4743,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-03 00:00:21+05:30,2025-09-01 14:28:55+05:30
12125,user_subscription_details::12125,4963,solo,Monthly_55,16,3,0.00,monthly,cancelled,2025-08-03 00:00:23+05:30,2025-09-03 00:00:00+05:30
12126,user_subscription_details::12126,5051,solo,Monthly,48,0,0.00,monthly,cancelled,2025-08-03 00:00:23+05:30,2025-09-21 07:16:21+05:30
12127,user_subscription_details::12127,5052,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-03 00:00:24+05:30,2025-10-04 00:00:00+05:30
12128,user_subscription_details::12128,5056,solo,Monthly,32,4,0.00,monthly,cancelled,2025-08-03 00:00:25+05:30,2025-10-27 16:52:24+05:30
12129,user_subscription_details::12129,5057,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:26+05:30,2025-09-01 00:01:03+05:30
12130,user_subscription_details::12130,5059,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 00:00:28+05:30,2025-09-03 00:01:01+05:30
12131,user_subscription_details::12131,5060,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-03 00:00:29+05:30,2025-09-03 00:01:01+05:30
12132,user_subscription_details::12132,4604,solo,Monthly_40,32,1,0.00,monthly,cancelled,2025-08-03 05:32:12+05:30,2026-02-26 02:06:22+05:30
12133,user_subscription_details::12133,4604,solo,Monthly_40,32,0,0.00,monthly,cancelled,2025-08-03 05:32:12+05:30,2026-02-26 02:06:22+05:30
12134,user_subscription_details::12134,4604,solo,Monthly_40,32,9,0.00,monthly,cancelled,2025-08-03 06:14:01+05:30,2026-02-26 02:06:22+05:30
12135,user_subscription_details::12135,4604,solo,Monthly_40,32,0,0.00,monthly,cancelled,2025-08-03 06:36:40+05:30,2026-02-26 02:06:22+05:30
12136,user_subscription_details::12136,5440,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 07:37:25+05:30,2025-11-03 07:37:00+05:30
12137,user_subscription_details::12137,5442,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-03 10:54:05+05:30,2025-10-03 10:54:00+05:30
12138,user_subscription_details::12138,5443,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 11:11:40+05:30,2025-09-03 11:12:00+05:30
12139,user_subscription_details::12139,5445,solo,Monthly_40,32,4,0.00,monthly,cancelled,2025-08-03 12:20:23+05:30,2025-09-03 12:20:00+05:30
12140,user_subscription_details::12140,5447,solo,Monthly_55,48,1,0.00,monthly,cancelled,2025-08-03 13:53:30+05:30,2025-09-10 12:02:48+05:30
12141,user_subscription_details::12141,5448,solo,Monthly_55,32,0,0.00,monthly,cancelled,2025-08-03 14:43:39+05:30,2025-09-10 14:43:00+05:30
12142,user_subscription_details::12142,5449,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 16:19:04+05:30,2026-02-25 02:24:32+05:30
12143,user_subscription_details::12143,5452,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 16:31:51+05:30,2025-09-03 16:31:00+05:30
12144,user_subscription_details::12144,5451,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 16:32:05+05:30,2025-09-03 16:32:00+05:30
12145,user_subscription_details::12145,5450,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-03 16:32:21+05:30,2025-09-03 16:32:00+05:30
12146,user_subscription_details::12146,5454,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-03 17:31:57+05:30,2025-09-28 07:19:41+05:30
12147,user_subscription_details::12147,5455,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-03 17:32:04+05:30,2025-09-28 07:18:26+05:30
12148,user_subscription_details::12148,2585,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-04 00:00:03+05:30,2025-09-04 00:01:00+05:30
12149,user_subscription_details::12149,4138,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-04 00:00:04+05:30,2025-09-04 00:01:00+05:30
12150,user_subscription_details::12150,4482,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-04 00:00:06+05:30,2025-10-04 00:00:00+05:30
12151,user_subscription_details::12151,2580,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-04 00:00:07+05:30,2025-09-04 00:01:00+05:30
12152,user_subscription_details::12152,3909,solo,Monthly,16,4,0.00,monthly,cancelled,2025-08-04 00:00:08+05:30,2025-09-04 00:01:00+05:30
12153,user_subscription_details::12153,3529,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-04 00:00:08+05:30,2025-09-04 00:01:01+05:30
12154,user_subscription_details::12154,3220,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-04 00:00:09+05:30,2025-09-04 00:01:01+05:30
12155,user_subscription_details::12155,3484,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2025-09-04 00:01:01+05:30
12156,user_subscription_details::12156,3495,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2025-09-04 00:01:01+05:30
12157,user_subscription_details::12157,2530,solo,Monthly_40,32,8,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2025-09-04 00:01:01+05:30
12158,user_subscription_details::12158,1644,solo,Monthly_40,16,4,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2025-09-04 00:01:01+05:30
12159,user_subscription_details::12159,3208,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2026-01-26 18:00:12+05:30
12160,user_subscription_details::12160,4110,solo,Monthly,48,12,0.00,monthly,cancelled,2025-08-04 00:00:11+05:30,2025-09-04 00:01:01+05:30
12161,user_subscription_details::12161,4480,solo,Monthly,32,3,0.00,monthly,cancelled,2025-08-04 00:00:12+05:30,2025-09-04 00:01:01+05:30
12162,user_subscription_details::12162,4455,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-04 00:00:14+05:30,2025-09-04 00:01:02+05:30
12163,user_subscription_details::12163,4488,solo,Monthly,32,6,0.00,monthly,cancelled,2025-08-04 00:00:14+05:30,2025-09-04 00:01:02+05:30
12164,user_subscription_details::12164,4750,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-04 00:00:15+05:30,2025-09-04 00:01:02+05:30
12165,user_subscription_details::12165,4751,solo,Monthly,32,7,0.00,monthly,cancelled,2025-08-04 00:00:15+05:30,2025-09-04 00:00:00+05:30
12166,user_subscription_details::12166,4754,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-04 00:00:17+05:30,2025-09-04 00:01:02+05:30
12167,user_subscription_details::12167,4755,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-04 00:00:18+05:30,2025-09-04 00:01:02+05:30
12168,user_subscription_details::12168,4912,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-04 00:00:19+05:30,2025-08-11 09:57:25+05:30
12169,user_subscription_details::12169,5459,solo,Monthly_40,16,1,0.00,monthly,cancelled,2025-08-04 12:11:56+05:30,2025-09-04 12:12:00+05:30
12170,user_subscription_details::12170,5460,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-04 12:37:01+05:30,2025-09-04 12:38:00+05:30
12171,user_subscription_details::12171,5461,solo,Monthly_40,16,1,0.00,monthly,cancelled,2025-08-04 13:31:46+05:30,2025-09-04 13:32:01+05:30
12172,user_subscription_details::12172,5464,solo,Monthly_40,48,5,0.00,monthly,cancelled,2025-08-04 14:02:18+05:30,2025-10-04 14:02:00+05:30
12173,user_subscription_details::12173,1645,solo,Monthly_55,16,0,0.00,monthly,cancelled,2025-08-04 14:46:51+05:30,2025-08-11 14:46:00+05:30
12174,user_subscription_details::12174,4490,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-05 00:00:02+05:30,2025-09-05 00:01:00+05:30
12175,user_subscription_details::12175,4497,solo,Monthly,16,1,0.00,monthly,cancelled,2025-08-05 00:00:03+05:30,2025-10-05 00:00:00+05:30
12176,user_subscription_details::12176,2565,solo,Monthly_40,32,4,0.00,monthly,cancelled,2025-08-05 00:00:03+05:30,2025-10-08 00:00:00+05:30
12177,user_subscription_details::12177,3587,solo,Monthly,16,7,0.00,monthly,cancelled,2025-08-05 00:00:04+05:30,2025-11-06 00:00:01+05:30
12178,user_subscription_details::12178,4103,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-05 00:00:05+05:30,2025-09-05 00:01:00+05:30
12179,user_subscription_details::12179,3294,solo,Monthly,32,3,0.00,monthly,cancelled,2025-08-05 00:00:07+05:30,2025-09-05 00:01:00+05:30
12180,user_subscription_details::12180,1429,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-05 00:00:08+05:30,2025-09-05 00:00:01+05:30
12181,user_subscription_details::12181,3253,solo,Monthly,48,1,0.00,monthly,cancelled,2025-08-05 00:00:10+05:30,2025-09-05 00:01:00+05:30
12182,user_subscription_details::12182,2011,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-05 00:00:12+05:30,2025-09-05 00:01:01+05:30
12183,user_subscription_details::12183,1568,solo,Monthly,32,2,0.00,monthly,cancelled,2025-08-05 00:00:13+05:30,2025-09-05 00:01:01+05:30
12184,user_subscription_details::12184,1583,solo,Monthly,16,4,0.00,monthly,cancelled,2025-08-05 00:00:14+05:30,2025-09-05 00:01:01+05:30
12185,user_subscription_details::12185,2550,solo,Monthly,80,20,0.00,monthly,cancelled,2025-08-05 00:00:14+05:30,2025-09-05 00:01:01+05:30
12186,user_subscription_details::12186,2798,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-05 00:00:15+05:30,2025-09-05 00:00:01+05:30
12187,user_subscription_details::12187,2811,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-05 00:00:16+05:30,2025-09-05 00:01:01+05:30
12188,user_subscription_details::12188,1931,solo,Monthly_40,16,5,0.00,monthly,cancelled,2025-08-05 00:00:16+05:30,2025-09-05 00:01:01+05:30
12189,user_subscription_details::12189,3929,solo,Monthly,32,3,0.00,monthly,cancelled,2025-08-05 00:00:17+05:30,2025-11-05 00:00:03+05:30
12190,user_subscription_details::12190,3931,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-08-05 00:00:18+05:30,2025-09-05 00:01:01+05:30
12191,user_subscription_details::12191,4115,solo,Monthly,32,0,0.00,monthly,cancelled,2025-08-05 00:00:19+05:30,2025-09-05 00:00:01+05:30
12192,user_subscription_details::12192,4117,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-05 00:00:21+05:30,2025-09-05 00:01:01+05:30
12193,user_subscription_details::12193,4119,solo,Monthly,32,8,0.00,monthly,cancelled,2025-08-05 00:00:22+05:30,2025-09-05 00:01:01+05:30
12194,user_subscription_details::12194,4491,solo,Monthly,32,7,0.00,monthly,cancelled,2025-08-05 00:00:22+05:30,2025-09-05 00:00:01+05:30
12195,user_subscription_details::12195,4494,solo,Monthly,16,2,0.00,monthly,cancelled,2025-08-05 00:00:23+05:30,2025-09-05 00:01:01+05:30
12196,user_subscription_details::12196,4761,solo,Monthly,32,1,0.00,monthly,cancelled,2025-08-05 00:00:24+05:30,2025-09-05 00:00:01+05:30
12197,user_subscription_details::12197,4752,solo,Monthly,16,0,0.00,monthly,cancelled,2025-08-05 00:00:24+05:30,2025-09-05 00:01:01+05:30
